,ticker,name,match_rate,match_count,whole_count,average_volume,average_price
3083,7625.T,グローバルダイニング,0.6833333333333333,41,60,1123278.3333333333,245.03333333333333
3094,7647.T,音通,0.8,48,60,84618620.0,33.4
3095,7649.T,スギホールディングス,0.6166666666666667,37,60,217853.33333333334,8200.666666666666
3120,7701.T,島津製作所,0.7333333333333333,44,60,728906.6666666666,4041.9166666666665
3121,7702.T,ＪＭＳ,0.7833333333333333,47,60,364261.6666666667,981.5833333333334
3123,7707.T,プレシジョン・システム・サイエンス,0.6833333333333333,41,60,720411.6666666666,953.3333333333334
3138,7729.T,東京精密,0.6666666666666666,40,60,274601.6666666667,5084.166666666667
3140,7731.T,ニコン,0.6166666666666667,37,60,3431270.0,985.35
3141,7732.T,トプコン,0.6,36,60,382416.6666666667,1397.15
3142,7733.T,オリンパス,0.6166666666666667,37,60,3538533.3333333335,2270.9166666666665
3144,7735.T,ＳＣＲＥＥＮホールディングス,0.75,45,60,744046.6666666666,9427.5
3147,7741.T,ＨＯＹＡ,0.7,42,60,974981.6666666666,12920.0
3150,7745.T,エー・アンド・デイ,0.6166666666666667,37,60,225661.66666666666,1283.0333333333333
3151,7746.T,岡本硝子,0.6333333333333333,38,60,355273.3333333333,201.78333333333333
3152,7747.T,朝日インテック,0.75,45,60,872423.3333333334,3122.85
3155,7751.T,キヤノン,0.5833333333333334,35,60,4559485.0,2441.025
3156,7752.T,リコー,0.5666666666666667,34,60,4760785.0,1092.35
3159,7762.T,シチズン時計,0.6166666666666667,37,60,2262953.3333333335,385.8333333333333
3165,7777.T,スリー・ディー・マトリックス,0.7166666666666667,43,60,229040.0,282.51666666666665
3166,7779.T,ＣＹＢＥＲＤＹＮＥ,0.6166666666666667,37,60,1223883.3333333333,648.35
3175,7806.T,ＭＴＧ,0.5166666666666667,31,60,247360.0,1575.15
3185,7816.T,スノーピーク,0.6,36,60,572713.3333333334,3234.8333333333335
3195,7829.T,サマンサタバサジャパンリミテッド,0.7666666666666667,46,60,904076.6666666666,137.8
3196,7831.T,ウイルコホールディングス,0.6,36,60,1884868.3333333333,171.63333333333333
3197,7832.T,バンダイナムコホールディングス,0.6333333333333333,38,60,764428.3333333334,8308.166666666666
3199,7836.T,アビックス,0.6666666666666666,40,60,285680.0,125.16666666666667
3205,7844.T,マーベラス,0.6,36,60,341885.0,883.2666666666667
3210,7851.T,カワセコンピュータサプライ,0.6333333333333333,38,60,328555.0,277.9
3215,7860.T,エイベックス,0.65,39,60,789591.6666666666,1491.35
3218,7864.T,フジシールインターナショナル,0.6833333333333333,41,60,220291.66666666666,2355.15
3220,7867.T,タカラトミー,0.7166666666666667,43,60,408348.3333333333,1006.1
3221,7868.T,廣済堂,0.6,36,60,207350.0,975.9333333333333
3234,7888.T,三光合成,0.6333333333333333,38,60,356625.0,449.85
3238,7897.T,ホクシン,0.7166666666666667,43,60,3890446.6666666665,126.61666666666666
3245,7908.T,きもと,0.7,42,60,321311.6666666667,216.23333333333332
3246,7911.T,凸版印刷,0.65,39,60,1089340.0,1815.6833333333334
3247,7912.T,大日本印刷,0.7166666666666667,43,60,1047643.3333333334,2182.0666666666666
3253,7919.T,野崎印刷紙業,0.6833333333333333,41,60,476528.3333333333,142.6
3262,7936.T,アシックス,0.6,36,60,684171.6666666666,1830.0666666666666
3274,7951.T,ヤマハ,0.5833333333333334,35,60,501646.6666666667,6137.0
3278,7956.T,ピジョン,0.6166666666666667,37,60,547036.6666666666,4113.416666666667
3290,7974.T,任天堂,0.7333333333333333,44,60,944920.0,63696.166666666664
3297,7984.T,コクヨ,0.6166666666666667,37,60,318316.6666666667,1633.6166666666666
3301,7988.T,ニフコ,0.6666666666666666,40,60,245960.0,3930.5
3305,7992.T,セーラー万年筆,0.5166666666666667,31,60,874691.6666666666,208.86666666666667
3306,7994.T,オカムラ,0.6333333333333333,38,60,347403.3333333333,1207.0166666666667
3310,8001.T,伊藤忠商事,0.6,36,60,4248980.0,3384.016666666667
3311,8002.T,丸紅,0.7666666666666667,46,60,8039653.333333333,861.6049967447917
3312,8005.T,スクロール,0.6166666666666667,37,60,1433585.0,1132.5833333333333
3317,8012.T,長瀬産業,0.5,30,60,232096.66666666666,1749.0333333333333
3320,8015.T,豊田通商,0.48333333333333334,29,60,665980.0,4694.416666666667
3321,8016.T,オンワードホールディングス,0.6333333333333333,38,60,2218181.6666666665,295.8
3323,8020.T,兼松,0.5833333333333334,35,60,229230.0,1456.4
3329,8031.T,三井物産,0.5833333333333334,35,60,5412715.0,2256.4
3331,8035.T,東京エレクトロン,0.5833333333333334,35,60,1053061.6666666667,45163.5
3340,8050.T,セイコーホールディングス,0.6166666666666667,37,60,284351.6666666667,1880.0166666666667
3343,8053.T,住友商事,0.65,39,60,4149180.0,1552.35
3344,8056.T,日本ユニシス,0.65,39,60,528173.3333333334,3384.8333333333335
3346,8058.T,三菱商事,0.7,42,60,4679661.666666667,3045.6
3363,8086.T,ニプロ,0.6166666666666667,37,60,1028610.0,1344.6
3365,8088.T,岩谷産業,0.6666666666666666,40,60,410086.6666666667,6552.0
3370,8095.T,イワキ,0.7166666666666667,43,60,341580.0,654.9833333333333
3374,8101.T,ＧＳＩクレオス,0.75,45,60,237016.66666666666,1263.8833333333334
3378,8107.T,キムラタン,0.8166666666666667,49,60,620418.3333333334,25.35
3381,8113.T,ユニ・チャーム,0.7166666666666667,43,60,1400193.3333333333,4546.8
3396,8136.T,サンリオ,0.6,36,60,309080.0,1760.4833333333333
3417,8165.T,千趣会,0.5166666666666667,31,60,213573.33333333334,379.1666666666667
3420,8168.T,ケーヨー,0.5333333333333333,32,60,220856.66666666666,731.1666666666666
3422,8174.T,日本瓦斯,0.7,42,60,440431.6666666667,1824.9777811686197
3427,8186.T,大塚家具,0.55,33,60,1183043.3333333333,257.15
3432,8203.T,ＭｒＭａｘＨＤ,0.6833333333333333,41,60,219041.66666666666,731.35
3436,8214.T,ＡＯＫＩホールディングス,0.7666666666666667,46,60,526140.0,638.1166666666667
3440,8219.T,青山商事,0.7333333333333333,44,60,1219560.0,811.1666666666666
3442,8226.T,理経,0.7,42,60,379948.3333333333,216.06666666666666
3443,8227.T,しまむら,0.6666666666666666,40,60,204343.33333333334,11420.833333333334
3445,8233.T,高島屋,0.5666666666666667,34,60,1317175.0,1146.6166666666666
3447,8242.T,エイチ・ツー・オー　リテイリング,0.6166666666666667,37,60,710136.6666666666,875.4166666666666
3451,8252.T,丸井グループ,0.65,39,60,893188.3333333334,2095.4166666666665
3452,8253.T,クレディセゾン,0.5333333333333333,32,60,995781.6666666666,1346.0333333333333
3455,8256.T,プロルート丸光,0.7166666666666667,43,60,554615.0,195.56666666666666
3457,8267.T,イオン,0.5666666666666667,34,60,2305140.0,3258.7916666666665
3464,8282.T,ケーズホールディングス,0.55,33,60,927493.3333333334,1507.8333333333333
3472,8303.T,新生銀行,0.6166666666666667,37,60,1518933.3333333333,1665.9
3473,8304.T,あおぞら銀行,0.5666666666666667,34,60,1110308.3333333333,2394.983333333333
3474,8306.T,三菱ＵＦＪフィナンシャル・グループ,0.7,42,60,77355991.66666667,579.9199956258138
3475,8308.T,りそなホールディングス,0.6833333333333333,41,60,14396036.666666666,447.8933334350586
3476,8309.T,三井住友トラスト・ホールディングス,0.6333333333333333,38,60,1278358.3333333333,3727.4
3477,8316.T,三井住友フィナンシャルグループ,0.5833333333333334,35,60,7734920.0,3873.7833333333333
3478,8331.T,千葉銀行,0.6666666666666666,40,60,2578356.6666666665,703.8166666666667
3479,8334.T,群馬銀行,0.65,39,60,1225028.3333333333,370.6
3481,8337.T,千葉興業銀行,0.6833333333333333,41,60,296638.3333333333,276.75
3482,8338.T,筑波銀行,0.6333333333333333,38,60,482995.0,184.56666666666666
3483,8341.T,七十七銀行,0.5833333333333334,35,60,266258.3333333333,1486.6666666666667
3488,8346.T,東邦銀行,0.6333333333333333,38,60,723715.0,230.56666666666666
3491,8354.T,ふくおかフィナンシャルグループ,0.6,36,60,1000858.3333333334,2047.7666666666667
3492,8355.T,静岡銀行,0.6166666666666667,37,60,2070413.3333333333,842.0166666666667
3494,8358.T,スルガ銀行,0.7,42,60,3514778.3333333335,392.78333333333336
3495,8359.T,八十二銀行,0.5666666666666667,34,60,1057070.0,382.48333333333335
3504,8368.T,百五銀行,0.6166666666666667,37,60,484520.0,323.56666666666666
3507,8377.T,ほくほくフィナンシャルグループ,0.65,39,60,402941.6666666667,1003.8333333333334
3508,8381.T,山陰合同銀行,0.7,42,60,392940.0,525.7833333333333
3509,8382.T,中国銀行,0.5833333333333334,35,60,331518.3333333333,904.3666666666667
3511,8385.T,伊予銀行,0.65,39,60,578488.3333333334,648.9666666666667
3520,8410.T,セブン銀行,0.7166666666666667,43,60,7827558.333333333,248.4
3521,8411.T,みずほフィナンシャルグループ,0.65,39,60,9641928.333333334,1577.425
3523,8418.T,山口フィナンシャルグループ,0.65,39,60,602463.3333333334,698.1333333333333
3529,8473.T,ＳＢＩホールディングス,0.65,39,60,1712295.0,3071.7833333333333
3530,8508.T,Ｊトラスト,0.6,36,60,404458.3333333333,261.5833333333333
3531,8511.T,日本証券金融,0.6166666666666667,37,60,504416.6666666667,709.8166666666667
3532,8515.T,アイフル,0.6333333333333333,38,60,6378853.333333333,304.1666666666667
3536,8524.T,北洋銀行,0.6,36,60,931568.3333333334,281.6
3542,8544.T,京葉銀行,0.75,45,60,280130.0,447.81666666666666
3543,8550.T,栃木銀行,0.6333333333333333,38,60,389968.3333333333,186.13333333333333
3546,8562.T,福島銀行,0.7333333333333333,44,60,310951.6666666667,254.68333333333334
3549,8570.T,イオンフィナンシャルサービス,0.5666666666666667,34,60,832823.3333333334,1407.35
3550,8572.T,アコム,0.55,33,60,1146020.0,496.01666666666665
3552,8585.T,オリエントコーポレーション,0.6333333333333333,38,60,6307405.0,150.2
3553,8591.T,オリックス,0.6166666666666667,37,60,5195856.666666667,1830.225
3554,8593.T,三菱ＵＦＪリース,0.6666666666666666,40,60,5060381.666666667,623.7833333333333
3555,8595.T,ジャフコ　グループ,0.7166666666666667,43,60,209106.66666666666,6840.333333333333
3557,8600.T,トモニホールディングス,0.6666666666666666,40,60,334091.6666666667,317.7
3558,8601.T,大和証券グループ本社,0.6833333333333333,41,60,5020940.0,557.2416666666667
3559,8604.T,野村ホールディングス,0.6166666666666667,37,60,22977776.666666668,622.9316680908203
3560,8609.T,岡三証券グループ,0.5833333333333334,35,60,518896.6666666667,439.9166666666667
3561,8613.T,丸三証券,0.7,42,60,374835.0,637.25
3562,8614.T,東洋証券,0.5833333333333334,35,60,650348.3333333334,183.78333333333333
3563,8616.T,東海東京フィナンシャル・ホールディングス,0.6166666666666667,37,60,1508106.6666666667,391.56666666666666
3565,8622.T,水戸証券,0.6833333333333333,41,60,368776.6666666667,308.46666666666664
3566,8624.T,いちよし証券,0.7,42,60,324653.3333333333,605.1666666666666
3567,8628.T,松井証券,0.85,51,60,773603.3333333334,915.9
3568,8630.T,ＳＯＭＰＯホールディングス,0.6,36,60,965973.3333333334,4205.983333333334
3569,8697.T,日本取引所グループ,0.7166666666666667,43,60,1322098.3333333333,2567.9666666666667
3570,8698.T,マネックスグループ,0.5166666666666667,31,60,32581153.333333332,914.9166666666666
3573,8704.T,トレイダーズホールディングス,0.5666666666666667,34,60,489201.6666666667,348.1333333333333
3574,8705.T,岡藤日産証券ホールディングス,0.5333333333333333,32,60,246153.33333333334,175.38333333333333
3578,8713.T,フィデアホールディングス,0.6,36,60,1047988.3333333334,130.65
3579,8714.T,池田泉州ホールディングス,0.8166666666666667,49,60,2185316.6666666665,171.98333333333332
3580,8715.T,アニコム　ホールディングス,0.7,42,60,307065.0,1046.5333333333333
3581,8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,0.7,42,60,1639250.0,3196.5666666666666
3582,8732.T,マネーパートナーズグループ,0.5833333333333334,35,60,2389175.0,264.5
3584,8739.T,スパークス・グループ,0.6166666666666667,37,60,600708.3333333334,315.0
3587,8746.T,第一商品,0.6166666666666667,37,60,340283.3333333333,175.55
3589,8750.T,第一生命ホールディングス,0.65,39,60,4617716.666666667,1929.7666666666667
3590,8766.T,東京海上ホールディングス,0.65,39,60,2019118.3333333333,5396.016666666666
3594,8783.T,ＧＦＡ,0.5666666666666667,34,60,260136.66666666666,143.3
3595,8789.T,フィンテック　グローバル,0.65,39,60,3541420.0,64.01666666666667
3597,8795.T,Ｔ＆Ｄホールディングス,0.5666666666666667,34,60,2614703.3333333335,1404.35
3599,8801.T,三井不動産,0.6833333333333333,41,60,2812738.3333333335,2468.825
3600,8802.T,三菱地所,0.6333333333333333,38,60,3511150.0,1880.675
3602,8804.T,東京建物,0.6,36,60,722668.3333333334,1633.4666666666667
3605,8830.T,住友不動産,0.65,39,60,1117950.0,3753.8333333333335
3607,8836.T,ＲＩＳＥ,0.8166666666666667,49,60,650066.6666666666,28.483333333333334
3611,8848.T,レオパレス２１,0.6666666666666666,40,60,3626653.3333333335,148.6
3618,8876.T,リログループ,0.6833333333333333,41,60,544341.6666666666,2370.25
3626,8892.T,日本エスコン,0.6833333333333333,41,60,211286.66666666666,778.85
3627,8893.T,新日本建物,0.6666666666666666,40,60,243946.66666666666,424.73333333333335
3628,8894.T,ＲＥＶＯＬＵＴＩＯＮ,0.6666666666666666,40,60,2382800.0,35.31666666666667
3629,8897.T,タカラレーベン,0.6333333333333333,38,60,545995.0,366.6333333333333
3633,8905.T,イオンモール,0.7166666666666667,43,60,828248.3333333334,1848.6833333333334
3639,8918.T,ランド,0.8,48,60,33227820.0,10.983333333333333
3645,8925.T,アルデプロ,0.6666666666666666,40,60,1552185.0,55.7
3683,9001.T,東武鉄道,0.65,39,60,522100.0,3032.45
3684,9003.T,相鉄ホールディングス,0.6666666666666666,40,60,254216.66666666666,2495.883333333333
3685,9005.T,東急,0.65,39,60,1851980.0,1452.4833333333333
3686,9006.T,京浜急行電鉄,0.65,39,60,933073.3333333334,1665.25
3687,9007.T,小田急電鉄,0.6166666666666667,37,60,794833.3333333334,3111.5333333333333
3688,9008.T,京王電鉄,0.65,39,60,305703.3333333333,7733.833333333333
3689,9009.T,京成電鉄,0.6,36,60,433585.0,3706.0
3694,9020.T,東日本旅客鉄道,0.6666666666666666,40,60,1428133.3333333333,7777.916666666667
3695,9021.T,西日本旅客鉄道,0.6666666666666666,40,60,1297306.6666666667,6259.283333333334
3696,9022.T,東海旅客鉄道,0.6333333333333333,38,60,752426.6666666666,16792.083333333332
3697,9024.T,西武ホールディングス,0.6,36,60,2240336.6666666665,1216.85
3707,9041.T,近鉄グループホールディングス,0.65,39,60,505986.6666666667,4367.25
3708,9042.T,阪急阪神ホールディングス,0.6333333333333333,38,60,517583.3333333333,3567.6666666666665
3709,9044.T,南海電気鉄道,0.5666666666666667,34,60,237350.0,2593.366666666667
3710,9045.T,京阪ホールディングス,0.5666666666666667,34,60,220100.0,4703.916666666667
3712,9048.T,名古屋鉄道,0.6333333333333333,38,60,515945.0,2687.1833333333334
3721,9062.T,日本通運,0.5333333333333333,32,60,298010.0,8060.5
3723,9064.T,ヤマトホールディングス,0.5833333333333334,35,60,1112791.6666666667,2932.116666666667
3728,9069.T,センコーグループホールディングス,0.65,39,60,392421.6666666667,1048.4
3734,9076.T,セイノーホールディングス,0.6333333333333333,38,60,421896.6666666667,1547.6333333333334
3741,9090.T,丸和運輸機関,0.5833333333333334,35,60,255503.33333333334,1983.25
3743,9101.T,日本郵船,1.0,1,1,5146500.0,4290.0
3744,9104.T,商船三井,0.75,45,60,1933110.0,3671.766666666667
3745,9107.T,川崎汽船,0.6833333333333333,41,60,1626326.6666666667,2366.133333333333
3748,9119.T,飯野海運,0.65,39,60,582731.6666666666,502.81666666666666
3751,9142.T,九州旅客鉄道,0.6833333333333333,41,60,1206826.6666666667,2603.266666666667
3752,9143.T,ＳＧホールディングス,0.5666666666666667,34,60,1213185.0,2533.15
3759,9201.T,日本航空,0.6333333333333333,38,60,7042155.0,2388.9166666666665
3760,9202.T,ＡＮＡホールディングス,0.65,39,60,5232873.333333333,2507.9083333333333
3767,9263.T,ビジョナリーホールディングス,0.6833333333333333,41,60,419911.6666666667,455.4166666666667
3776,9273.T,コーア商事ホールディングス,0.6,36,60,208526.66666666666,727.4083333333333
3789,9301.T,三菱倉庫,0.5833333333333334,35,60,248053.33333333334,3362.9166666666665
3801,9318.T,アジア開発キャピタル,0.7333333333333333,44,60,43155876.666666664,11.716666666666667
3807,9327.T,イー・ロジット,0.56,14,25,857720.0,1794.08
3815,9363.T,大運,0.6,36,60,238158.33333333334,305.9
3816,9364.T,上組,0.6833333333333333,41,60,373190.0,2111.866666666667
3822,9375.T,近鉄エクスプレス,0.6333333333333333,38,60,240930.0,2703.383333333333
3831,9399.T,ビート・ホールディングス・リミテッド,0.6,36,60,2276030.9166666665,94.33333333333333
3832,9401.T,ＴＢＳホールディングス,0.6833333333333333,41,60,324080.0,2161.366666666667
3833,9404.T,日本テレビホールディングス,0.6,36,60,648518.3333333334,1449.9333333333334
3837,9412.T,スカパーＪＳＡＴホールディングス,0.6666666666666666,40,60,998831.6666666666,482.26666666666665
3840,9416.T,ビジョン,0.6333333333333333,38,60,486910.0,1080.6666666666667
3842,9418.T,ＵＳＥＮ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,0.6666666666666666,40,60,362433.3333333333,2058.9166666666665
3847,9424.T,日本通信,0.55,33,60,7733565.0,245.95
3850,9432.T,日本電信電話,0.6333333333333333,38,60,6169778.333333333,2833.5833333333335
3851,9433.T,ＫＤＤＩ,0.6,36,60,5062235.0,3403.8333333333335
3852,9434.T,ソフトバンク,0.6833333333333333,41,60,10798913.333333334,1440.825
3861,9449.T,ＧＭＯインターネット,0.75,45,60,462726.6666666667,3315.0
3866,9468.T,ＫＡＤＯＫＡＷＡ,0.6833333333333333,41,60,274011.6666666667,4215.75
3867,9470.T,学研ホールディングス,0.6,36,60,531888.3333333334,1497.65
3872,9479.T,インプレスホールディングス,0.6166666666666667,37,60,441463.3333333333,227.01666666666668
3873,9501.T,東京電力ホールディングス,0.7,42,60,21837616.666666668,360.21666666666664
3874,9502.T,中部電力,0.7,42,60,1910421.6666666667,1357.475
3875,9503.T,関西電力,0.7,42,60,3031645.0,1121.875
3876,9504.T,中国電力,0.65,39,60,998878.3333333334,1315.85
3877,9505.T,北陸電力,0.6333333333333333,38,60,510706.6666666667,711.9666666666667
3878,9506.T,東北電力,0.6333333333333333,38,60,1719040.0,1002.1333333333333
3879,9507.T,四国電力,0.6833333333333333,41,60,608836.6666666666,811.4166666666666
3880,9508.T,九州電力,0.7166666666666667,43,60,1464301.6666666667,1009.35
3881,9509.T,北海道電力,0.7,42,60,984401.6666666666,480.78333333333336
3882,9511.T,沖縄電力,0.7166666666666667,43,60,212988.33333333334,1490.3
3883,9513.T,電源開発,0.6166666666666667,37,60,1638300.0,1819.6166666666666
3885,9517.T,イーレックス,0.7,42,60,794328.3333333334,1819.8833333333334
3886,9519.T,レノバ,0.7166666666666667,43,60,1647611.6666666667,3361.1666666666665
3887,9531.T,東京瓦斯,0.6666666666666666,40,60,1407275.0,2331.8083333333334
3888,9532.T,大阪瓦斯,0.6166666666666667,37,60,1216366.6666666667,2050.866666666667
3899,9602.T,東宝,0.7333333333333333,44,60,428880.0,4348.5
3900,9603.T,エイチ・アイ・エス,0.5333333333333333,32,60,2228800.0,2217.95
3902,9610.T,ウィルソン・ラーニング　ワールドワイド,0.6333333333333333,38,60,254503.33333333334,232.83333333333334
3904,9613.T,エヌ・ティ・ティ・データ,0.75,45,60,4390893.333333333,1698.5
3905,9616.T,共立メンテナンス,0.55,33,60,283306.6666666667,3682.9166666666665
3936,9684.T,スクウェア・エニックス・ホールディングス,0.5,30,60,603286.6666666666,6399.333333333333
3944,9697.T,カプコン,0.6333333333333333,38,60,1123671.6666666667,3479.5833333333335
3949,9704.T,アゴーラ・ホスピタリティー・グループ,0.7333333333333333,44,60,550163.3333333334,26.466666666666665
3950,9706.T,日本空港ビルデング,0.5666666666666667,34,60,891358.3333333334,5197.166666666667
3956,9716.T,乃村工藝社,0.5666666666666667,34,60,416148.3333333333,868.2666666666667
3962,9726.T,ＫＮＴ－ＣＴホールディングス,0.6166666666666667,37,60,263023.3333333333,1053.7666666666667
3968,9735.T,セコム,0.65,39,60,537616.6666666666,9448.116666666667
3972,9743.T,丹青社,0.6333333333333333,38,60,415695.0,858.5166666666667
3979,9758.T,ジャパンシステム,0.8135593220338984,48,59,234991.07142857142,587.6607142857143
3985,9766.T,コナミホールディングス,0.6166666666666667,37,60,481993.3333333333,6889.166666666667
3993,9783.T,ベネッセホールディングス,0.6,36,60,449930.0,2337.15
4009,9827.T,リリカラ,0.6666666666666666,40,60,500773.3333333333,188.25
4013,9831.T,ヤマダホールディングス,0.6,36,60,4214646.666666667,564.9333333333333
4014,9832.T,オートバックスセブン,0.5,30,60,350155.0,1479.4
4017,9842.T,アークランドサカモト,0.6,36,60,251035.0,1664.0
4018,9843.T,ニトリホールディングス,0.5833333333333334,35,60,371645.0,20386.75
4028,9861.T,吉野家ホールディングス,0.6166666666666667,37,60,429600.0,2167.45
4034,9878.T,セキド,0.6833333333333333,41,60,263078.3333333333,1118.8833333333334
4047,9904.T,ベリテ,0.6833333333333333,41,60,244328.33333333334,402.06666666666666
4070,9962.T,ミスミグループ本社,0.55,33,60,745120.0,3293.1666666666665
4075,9972.T,アルテック,0.6166666666666667,37,60,375775.0,310.8666666666667
4076,9973.T,小僧寿し,0.65,39,60,3452038.3333333335,55.75
4080,9978.T,文教堂グループホールディングス,0.7666666666666667,46,60,564846.6666666666,85.13333333333334
4084,9983.T,ファーストリテイリング,0.55,33,60,712931.6666666666,93665.16666666667
4085,9984.T,ソフトバンクグループ,0.65,39,60,12553051.666666666,9933.566666666668
4087,9987.T,スズケン,0.75,45,60,229228.33333333334,4197.333333333333
4088,9989.T,サンドラッグ,0.6666666666666666,40,60,277601.6666666667,4078.4166666666665
4095,9997.T,ベルーナ,0.6833333333333333,41,60,239955.0,1183.7
